"","host_id","mean_price","min_price","max_price","count_multilisting","host_since","first_seen","last_seen","host_identity_verified","review_scores_rating","host_is_superhost_2019","max_reviews_per_month","min_reviews_per_month","avg_number_reviews","list_count_frame","diff_value","diff_change","exists_in_2019"
"33666","7552191",58,58,58,2,2013,2015,2019,"t",50,"t",71,71,217,1,1,"inc","y"
"33667","7553984",634,634,634,2,2013,2013,2018,"t",43,"f",84,84,312,1,1,"inc","y"
"33668","7555939",551,551,551,2,2013,2017,2018,"t",1,"f",31,31,332,1,1,"inc","y"
"33669","7556128",175,130,220,25,2013,2018,2018,"t",23,"f",157,43,217,NA,NA,NA,"n"
"33670","75561563",92,92,92,2,2016,2016,2018,"t",1,"f",75,75,168,1,1,"inc","y"
"33671","75563831",435.5,428,443,25,2016,2017,2019,"t",22.5,"f",135,44,178.5,NA,NA,NA,"n"
"33672","75567007",96,96,96,2,2016,2017,2017,"t",1,"f",9,9,113,1,1,"inc","y"
"33673","7556789",533,533,533,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33674","75569180",58,58,58,2,2016,2018,2018,"t",32,"f",22,22,113,NA,NA,NA,"n"
"33675","75572617",115,115,115,2,2016,2016,2017,"f",39,"f",15,15,306,1,1,"inc","y"
"33676","75575414",226,226,226,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33677","7557662",169,169,169,2,2013,2017,2019,"t",1,"f",65,65,14,1,1,"inc","y"
"33678","75577166",50,50,50,2,2016,2016,2019,"f",49,"t",330,330,348,1,1,"inc","y"
"33679","7557833",584.333333333333,528,650,67,2013,2013,2018,"t",36.3333333333333,"f",73,27,222.666666666667,6,61,"inc","y"
"33680","75578529",474,474,474,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33681","7558452",220,220,220,25,2013,2014,2019,"t",41.5,"f",623,558,199,2,23,"inc","y"
"33682","7558748",32,32,32,2,2013,2018,2019,"f",51,"t",336,336,114,NA,NA,NA,"n"
"33683","75587530",363,92,634,25,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,24,"inc","y"
"33684","7559036",586,586,586,25,2013,2016,2018,"t",1,"f",25,25,343,1,24,"inc","y"
"33685","75590434",50,50,50,2,2016,2018,2019,"f",1,"f",114,114,343,NA,NA,NA,"n"
"33686","7560581",3,3,3,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33687","756173",542,533,551,25,2011,2016,2019,"t",50.5,"t",375,309,187,6,19,"inc","y"
"33688","75633225",92,92,92,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33689","756577",3,3,3,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33690","75657939",43,43,43,2,2016,2018,2019,"f",49,"t",455,455,177,NA,NA,NA,"n"
"33691","75658258",342,342,342,2,2016,2016,2016,"f",NA,"f",3,3,2,1,1,"inc","y"
"33692","7566397",3,3,3,2,2013,2016,2018,"t",1,"f",6,6,113,1,1,"inc","y"
"33693","75664810",3,3,3,2,2016,2018,2019,"f",25,"f",48,48,276,NA,NA,NA,"n"
"33694","75671801",603,603,603,25,2016,2018,2018,"f",43,"f",145,145,14,NA,NA,NA,"n"
"33695","7567309",166,166,166,2,2013,2015,2019,"t",47,"f",33,33,80,1,1,"inc","y"
"33696","7569336",533,533,533,2,2013,2018,2018,"f",1,"f",31,31,2,NA,NA,NA,"n"
"33697","75710434",92,92,92,2,2016,2016,2018,"f",51,"t",322,322,333,1,1,"inc","y"
"33698","7571391",3,3,3,2,2013,2016,2016,"f",1,"f",3,3,2,1,1,"inc","y"
"33699","7571483",14,14,14,2,2013,2016,2016,"t",32,"f",3,3,2,1,1,"inc","y"
"33700","757166",577,577,577,2,2011,2011,2019,"t",41,"f",93,93,350,1,1,"inc","y"
"33701","7571700",392.5,342,443,25,2013,2018,2018,"f",1,"f",8,8,1.5,1,24,"inc","y"
"33702","757243",92,92,92,2,2011,2012,2017,"t",47,"f",16,16,36,NA,NA,NA,"n"
"33703","75730551",43,43,43,2,2016,2016,2019,"t",48,"t",584,584,84,1,1,"inc","y"
"33704","7573341",180.5,162,199,37,2013,2013,2019,"t",48,"f",431,379,75.5,3,34,"inc","y"
"33705","7573472",481,481,481,2,2013,2017,2018,"f",1,"f",8,8,113,1,1,"inc","y"
"33706","7573842",233,233,233,2,2013,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"33707","75739500",3,3,3,2,2016,2016,2017,"t",49,"f",72,72,147,1,1,"inc","y"
"33708","7574029",130,130,130,2,2013,2017,2018,"f",47,"f",64,64,80,1,1,"inc","y"
"33709","75745468",25,25,25,2,2016,2016,2019,"t",47,"t",597,597,72,1,1,"inc","y"
"33710","75748625",443,443,443,2,2016,2018,2018,"f",32,"f",16,16,113,1,1,"inc","y"
"33711","75749639",255,255,255,2,2016,2017,2019,"t",46,"t",446,446,362,1,1,"inc","y"
"33712","75749777",474,474,474,2,2016,2017,2017,"f",NA,"f",5,5,2,1,1,"inc","y"
"33713","7576337",169,169,169,2,2013,2013,2019,"t",50,"f",97,97,328,1,1,"inc","y"
"33714","7577024",3,3,3,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33715","75770804",353,353,353,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33716","75773748",43,43,43,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33717","75777937",481,481,481,2,2016,2017,2017,"f",45,"f",15,15,216,1,1,"inc","y"
"33718","75791708",354,354,354,17,2016,2018,2019,"f",47,"f",277,277,14,10,7,"inc","y"
"33719","75793151",45,45,45,2,2016,2016,2018,"t",44,"f",69,69,147,1,1,"inc","y"
"33720","7579627",169,169,169,2,2013,2014,2016,"t",45,"f",6,6,276,1,1,"inc","y"
"33721","7579679",481,481,481,2,2013,2017,2017,"f",1,"f",4,4,2,1,1,"inc","y"
"33722","7579910",14,14,14,2,2013,2015,2018,"t",1,"f",12,12,306,NA,NA,NA,"n"
"33723","7580038",422,392,482,37,2013,2014,2014,"t",45,"t",52,5,194.333333333333,3,34,"inc","y"
"33724","7580102",152.5,72,233,25,2013,2018,2018,"f",1,"f",55,32,164.5,NA,NA,NA,"n"
"33725","7580514",109,109,109,2,2013,2015,2019,"t",50,"t",100,100,300,1,1,"inc","y"
"33726","75810157",659,659,659,2,2016,2017,2017,"t",1,"f",13,13,216,1,1,"inc","y"
"33727","75812000",481,481,481,2,2016,2017,2017,"t",1,"f",25,25,276,1,1,"inc","y"
"33728","75815",659,659,659,2,2010,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33729","758152",577,577,577,2,2011,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33730","7581642",659,659,659,2,2013,2013,2017,"t",45,"f",346,346,101,1,1,"inc","y"
"33731","7581707",295,295,295,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33732","75819473",515,515,515,2,2016,2017,2017,"t",42,"f",21,21,276,1,1,"inc","y"
"33733","7582427",586,586,586,2,2013,2015,2016,"t",36,"f",108,108,303,NA,NA,NA,"n"
"33734","75828613",401,401,401,2,2016,2016,2016,"t",42,"f",6,6,113,1,1,"inc","y"
"33735","758441",87,3,115,50,2011,2011,2017,"f",30,"f",29,8,158.5,4,46,"inc","y"
"33736","758520",659,659,659,2,2011,2018,2019,"t",1,"f",41,41,216,NA,NA,NA,"n"
"33737","75853911",3,3,3,2,2016,2016,2016,"t",1,"f",10,10,216,1,1,"inc","y"
"33738","75857",50,50,50,2,2010,2016,2019,"t",1,"f",34,34,3,1,1,"inc","y"
"33739","75872359",92,92,92,2,2016,2018,2018,"t",1,"f",7,7,2,1,1,"inc","y"
"33740","7588851",3,3,3,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33741","7590543",169,169,169,2,2013,2015,2018,"t",51,"t",268,268,351,1,1,"inc","y"
"33742","7591218",443,443,443,2,2013,2018,2019,"f",46,"f",164,164,332,NA,NA,NA,"n"
"33743","7591257",263,263,263,2,2013,2014,2018,"t",37,"f",34,34,102,1,1,"inc","y"
"33744","75915628",73,73,73,2,2016,2016,2016,"f",1,"f",9,9,216,1,1,"inc","y"
"33745","75916476",401,401,401,2,2016,2016,2016,"f",5,"f",7,7,113,1,1,"inc","y"
"33746","75918061",73,73,73,2,2016,2017,2018,"t",50,"t",153,153,263,1,1,"inc","y"
"33747","75919970",50,50,50,2,2016,2016,2016,"f",1,"f",3,3,2,1,1,"inc","y"
"33748","7592287",420,420,420,2,2013,2016,2016,"t",40,"f",18,18,321,1,1,"inc","y"
"33749","7592992",634,634,634,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33750","7593341",162,162,162,2,2013,2017,2018,"f",50,"f",36,36,354,1,1,"inc","y"
"33751","75937385",659,659,659,2,2016,2018,2018,"f",1,"f",57,57,216,NA,NA,NA,"n"
"33752","7594732",650,650,650,2,2013,2016,2016,"f",13,"f",3,3,2,1,1,"inc","y"
"33753","7594757",401,401,401,2,2016,2016,2017,"f",50,"f",50,50,91,1,1,"inc","y"
"33754","75947654",650,650,650,2,2016,2016,2019,"t",43,"f",315,315,342,1,1,"inc","y"
"33755","759583",356,126,586,25,2011,2011,2017,"t",38.5,"f",45,10,313.5,3,22,"inc","y"
"33756","75967547",354.5,50,659,50,2016,2017,2018,"f",49.5,"t",97,88,91,2,48,"inc","y"
"33757","75968218",109,109,109,2,2016,2016,2016,"f",13,"f",9,9,216,1,1,"inc","y"
"33758","7597108",3,3,3,2,2013,2014,2019,"t",44,"f",12,12,332,1,1,"inc","y"
"33759","75976584",481,481,481,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33760","75981937",333.333333333333,73,467,37,2016,2016,2018,"f",26,"f",91,10,182,2,35,"inc","y"
"33761","75982141",533,533,533,2,2016,2018,2019,"f",29,"f",65,65,343,1,1,"inc","y"
"33762","7598580",634,634,634,2,2013,2018,2018,"t",1,"f",19,19,2,1,1,"inc","y"
"33763","7598755",43,43,43,2,2013,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"33764","759883",92,92,92,2,2011,2017,2018,"t",1,"f",73,73,25,1,1,"inc","y"
"33765","75996266",634,634,634,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33766","75998293",109,109,109,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33767","76000343",96,96,96,2,2016,2016,2018,"t",40,"f",39,39,25,1,1,"inc","y"
"33768","76004481",533,533,533,2,2016,2017,2017,"f",1,"f",5,5,2,1,1,"inc","y"
"33769","76008109",55,55,55,2,2016,2016,2016,"t",32,"f",3,3,2,1,1,"inc","y"
"33770","76021267",498,498,498,2,2016,2017,2019,"t",1,"t",54,54,354,1,1,"inc","y"
"33771","76037379",43,43,43,2,2016,2016,2016,"t",1,"f",6,6,113,1,1,"inc","y"
"33772","76040827",557,557,557,2,2016,2016,2019,"t",1,"f",26,26,343,1,1,"inc","y"
"33773","7604436",19,19,19,25,2016,2018,2018,"t",43,"f",159,159,91,2,23,"inc","y"
"33774","7605261",220,220,220,2,2013,2016,2017,"t",48,"f",14,14,306,1,1,"inc","y"
"33775","76062710",650,650,650,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33776","7607092",199,199,199,2,2013,2013,2016,"t",50,"f",16,16,3,1,1,"inc","y"
"33777","7607175",586,586,586,2,2013,2017,2017,"t",NA,"f",7,7,2,1,1,"inc","y"
"33778","7608106",163,163,163,2,2013,2017,2019,"t",45,"f",271,271,248,1,1,"inc","y"
"33779","7608933",232,232,232,2,2013,2018,2018,"f",37,"f",77,77,14,NA,NA,NA,"n"
"33780","7609268",21,21,21,2,2013,2016,2019,"t",51,"f",60,60,91,1,1,"inc","y"
"33781","76103506",603,603,603,2,2016,2016,2016,"f",42,"f",12,12,276,1,1,"inc","y"
"33782","76104209",187.542857142857,72,471,46,2016,2017,2017,"f",22,"f",23,6,1.08571428571429,NA,NA,NA,"n"
"33783","7610841",205,32,378,25,2013,2017,2019,"t",41.5,"f",353,110,244.5,2,23,"inc","y"
"33784","7611383",169,169,169,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33785","76114171",401,401,401,2,2016,2016,2016,"t",1,"f",6,6,113,1,1,"inc","y"
"33786","76114242",212,212,212,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33787","76114530",518,518,518,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33788","7612",43,43,43,2,2009,2009,2019,"f",46,"t",179,179,116,1,1,"inc","y"
"33789","7612089",196,196,196,2,2013,2018,2018,"f",1,"f",39,39,216,NA,NA,NA,"n"
"33790","76123508",3,3,3,2,2016,2018,2019,"f",47,"f",109,109,343,NA,NA,NA,"n"
"33791","7612689",47,47,47,2,2013,2018,2018,"t",1,"f",60,60,216,NA,NA,NA,"n"
"33792","7614268",72,72,72,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33793","7615002",3,3,3,25,2013,2018,2019,"f",45,"f",445,117,269.5,NA,NA,NA,"n"
"33794","7616444",354,354,354,25,2013,2017,2017,"t",45,"f",17,17,276,NA,NA,NA,"n"
"33795","76168072",112,112,112,2,2016,2016,2019,"f",43,"f",329,329,349,1,1,"inc","y"
"33796","76173252",92,92,92,2,2016,2016,2017,"f",50,"f",43,43,47,1,1,"inc","y"
"33797","76182346",199,199,199,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33798","76184970",408,408,408,2,2016,2016,2019,"f",50,"t",342,342,342,1,1,"inc","y"
"33799","76186812",365,365,365,2,2016,2019,2019,"f",1,"f",100,100,113,NA,NA,NA,"n"
"33800","7618966",390,390,390,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33801","76192815",213.2,3,634,59,2016,2016,2018,"t",44,"f",75,13,202.6,4,55,"inc","y"
"33802","76193714",92,92,92,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33803","761943",169,169,169,2,2011,2017,2018,"t",49,"f",51,51,343,1,1,"inc","y"
"33804","76212913",354,354,354,2,2016,2016,2019,"f",48,"f",64,64,80,1,1,"inc","y"
"33805","76215404",50,50,50,2,2016,2017,2019,"t",51,"t",627,627,15,1,1,"inc","y"
"33806","7621791",288,288,288,3,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33807","76225580",130,130,130,2,2016,2017,2019,"t",1,"t",474,474,353,1,1,"inc","y"
"33808","76227113",226,226,226,2,2016,2017,2018,"f",47,"t",350,350,308,1,1,"inc","y"
"33809","76232256",659,659,659,2,2016,2018,2019,"f",1,"t",87,87,306,NA,NA,NA,"n"
"33810","76237449",492,492,492,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33811","7624316",533,533,533,2,2013,2014,2017,"t",46,"f",22,22,47,1,1,"inc","y"
"33812","76244490",353,353,353,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33813","762563",58,58,58,2,2011,2012,2015,"t",1,"f",5,5,276,1,1,"inc","y"
"33814","7626065",536,536,536,2,2013,2017,2019,"f",49,"t",147,147,188,NA,NA,NA,"n"
"33815","762610",331,219,443,25,2011,2014,2019,"t",47,"t",395,395,50,2,23,"inc","y"
"33816","7626749",331,331,331,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33817","7627510",603,603,603,2,2013,2019,2019,"t",1,"f",100,100,2,NA,NA,NA,"n"
"33818","7627586",378,378,378,2,2013,2017,2018,"f",1,"f",33,33,321,1,1,"inc","y"
"33819","7628445",109,109,109,25,2013,2013,2018,"t",46,"f",37,37,168,NA,NA,NA,"n"
"33820","7628817",263,263,263,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33821","7629544",146,146,146,2,2013,2014,2018,"t",50,"f",60,60,248,1,1,"inc","y"
"33822","76303329",401,401,401,2,2016,2016,2016,"f",32,"f",3,3,2,1,1,"inc","y"
"33823","7631412",603,603,603,2,2013,2016,2019,"t",45,"f",39,39,58,1,1,"inc","y"
"33824","76314424",619,619,619,2,2016,2016,2018,"f",1,"f",37,37,25,1,1,"inc","y"
"33825","76316036",233,233,233,2,2016,2017,2017,"f",1,"f",16,16,216,NA,NA,NA,"n"
"33826","76323622",233,233,233,2,2016,2018,2019,"t",1,"f",69,69,113,NA,NA,NA,"n"
"33827","76327788",50,50,50,2,2016,2018,2018,"f",1,"f",154,154,321,NA,NA,NA,"n"
"33828","7633037",25,25,25,2,2013,2018,2018,"f",1,"f",16,16,2,NA,NA,NA,"n"
"33829","763420",21,21,21,2,2011,2014,2019,"t",40,"f",146,146,357,1,1,"inc","y"
"33830","763439",481,481,481,2,2011,2017,2017,"f",1,"f",5,5,2,1,1,"inc","y"
"33831","7634973",19,19,19,2,2013,2015,2019,"t",48,"t",89,89,263,1,1,"inc","y"
"33832","76350146",92,92,92,2,2016,2018,2018,"f",45,"f",130,130,321,NA,NA,NA,"n"
"33833","76353083",32,32,32,2,2016,2017,2018,"f",45,"f",44,44,354,1,1,"inc","y"
"33834","76353208",58,58,58,2,2016,2016,2016,"f",1,"f",3,3,2,1,1,"inc","y"
"33835","7635592",401,401,401,2,2013,2017,2019,"t",46,"f",39,39,332,NA,NA,NA,"n"
"33836","76359133",525,509,533,37,2016,2017,2019,"f",48.6666666666667,"t",555,96,151.333333333333,2,35,"inc","y"
"33837","7636125",570,570,570,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33838","76361636",58,58,58,2,2016,2016,2019,"t",48,"t",370,370,362,1,1,"inc","y"
"33839","76383917",80,80,80,2,2016,2016,2017,"f",1,"f",10,10,216,1,1,"inc","y"
"33840","7638718",392,392,392,2,2013,2018,2019,"f",1,"f",77,77,306,NA,NA,NA,"n"
"33841","76388052",619,619,619,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33842","7638924",58,58,58,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33843","76397212",627,627,627,2,2016,2016,2016,"f",42,"f",6,6,113,1,1,"inc","y"
"33844","7640229",634,634,634,2,2013,2015,2016,"t",1,"f",8,8,276,1,1,"inc","y"
"33845","76407060",288,288,288,2,2016,2017,2019,"t",44,"f",121,121,199,1,1,"inc","y"
"33846","7640852",650,650,650,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33847","76409499",443,443,443,2,2016,2018,2018,"f",1,"f",10,10,2,NA,NA,NA,"n"
"33848","7641397",551,551,551,2,2013,2015,2015,"t",1,"f",5,5,113,1,1,"inc","y"
"33849","76415404",545,545,545,2,2016,2016,2016,"f",NA,"f",3,3,2,1,1,"inc","y"
"33850","76422506",533,533,533,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33851","76426686",481,481,481,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33852","76428733",92,92,92,2,2016,2018,2018,"f",1,"f",8,8,2,1,1,"inc","y"
"33853","76443791",73,73,73,2,2016,2016,2017,"t",1,"f",37,37,25,1,1,"inc","y"
"33854","7644834",166,166,166,2,2013,2015,2019,"t",48,"t",102,102,284,1,1,"inc","y"
"33855","7644839",29,29,29,2,2013,2014,2019,"t",49,"t",281,281,31,1,1,"inc","y"
"33856","76450538",603,603,603,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33857","76451668",640,640,640,2,2016,2016,2019,"t",48,"t",54,54,69,NA,NA,NA,"n"
"33858","7645338",353,353,353,2,2013,2013,2019,"f",51,"t",113,113,339,1,1,"inc","y"
"33859","76453466",443,443,443,2,2016,2016,2019,"f",43,"f",370,370,5,1,1,"inc","y"
"33860","764549",76,76,76,2,2011,2017,2019,"t",1,"t",165,165,241,1,1,"inc","y"
"33861","7646038",43,43,43,2,2013,2018,2018,"t",1,"f",32,32,113,NA,NA,NA,"n"
"33862","76463501",254,254,254,2,2016,2018,2019,"f",51,"f",365,365,58,1,1,"inc","y"
"33863","764688",109,109,109,2,2011,2017,2017,"t",1,"f",5,5,2,1,1,"inc","y"
"33864","7647511",3,3,3,2,2013,2017,2018,"f",47,"t",90,90,36,1,1,"inc","y"
"33865","76477003",50,50,50,2,2016,2018,2019,"f",51,"t",279,279,91,NA,NA,NA,"n"
"33866","76477851",443,443,443,2,2016,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"33867","76484622",187,187,187,15,2016,2018,2019,"f",37,"f",432,432,74,5,10,"inc","y"
"33868","76487242",97,97,97,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33869","76498139",481,481,481,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33870","7650212",296,296,296,2,2013,2018,2018,"t",35,"f",63,63,332,1,1,"inc","y"
"33871","7650414",246,92,400,25,2013,2015,2018,"f",48.5,"t",112,28,327,2,23,"inc","y"
"33872","7651028",92,92,92,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33873","7651357",467,467,467,2,2013,2015,2018,"t",48,"f",123,123,314,1,1,"inc","y"
"33874","76514559",570,570,570,2,2016,2019,2019,"f",1,"f",100,100,2,NA,NA,NA,"n"
"33875","76519640",586,586,586,2,2016,2018,2019,"f",45,"t",535,535,80,NA,NA,NA,"n"
"33876","7652730",169,169,169,2,2013,2018,2019,"f",1,"f",332,332,321,NA,NA,NA,"n"
"33877","76534284",539,539,539,2,2016,2017,2018,"f",46,"f",90,90,125,1,1,"inc","y"
"33878","76536839",412.5,166,659,25,2016,2016,2018,"f",45,"f",631,404,170.5,2,23,"inc","y"
"33879","76537707",557,557,557,2,2016,2018,2018,"f",1,"f",11,11,2,NA,NA,NA,"n"
"33880","7653811",533,533,533,2,2013,2018,2019,"f",1,"f",90,90,113,NA,NA,NA,"n"
"33881","7654246",634,634,634,2,2013,2015,2016,"f",47,"f",12,12,306,1,1,"inc","y"
"33882","7654662",109,109,109,2,2013,2013,2013,"t",1,"f",1,1,2,1,1,"inc","y"
"33883","7654837",88,88,88,2,2013,2017,2019,"f",45,"f",16,16,216,1,1,"inc","y"
"33884","7655328",452,163,599,37,2013,2015,2016,"t",42,"f",8,6,144.333333333333,3,34,"inc","y"
"33885","7655962",659,659,659,2,2013,2015,2018,"t",50,"t",24,24,14,1,1,"inc","y"
"33886","7656338",603,603,603,2,2013,2018,2018,"t",41,"f",95,95,354,NA,NA,NA,"n"
"33887","7656555",331,331,331,2,2013,2016,2018,"t",1,"f",36,36,14,1,1,"inc","y"
"33888","76566529",533,533,533,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33889","76573",539,539,539,2,2010,2014,2019,"t",47,"f",53,53,217,1,1,"inc","y"
"33890","7657324",21,21,21,25,2013,2013,2018,"t",49,"f",71,71,302,2,23,"inc","y"
"33891","76578903",353,353,353,2,2016,2016,2018,"t",38,"f",42,42,36,1,1,"inc","y"
"33892","7658111",481,481,481,2,2013,2018,2018,"t",32,"f",67,67,113,1,1,"inc","y"
"33893","7658123",43,43,43,25,2013,2017,2017,"f",NA,"f",15,15,216,1,24,"inc","y"
"33894","7658248",619,619,619,37,2013,2017,2019,"t",47.5,"f",423,423,320,2,35,"inc","y"
"33895","7658260",410,410,410,2,2013,2013,2016,"t",45,"f",5,5,216,NA,NA,NA,"n"
"33896","76590834",551,551,551,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33897","76596461",619,619,619,2,2016,2016,2017,"f",24,"f",16,16,306,2,0,"same","y"
"33898","7659871",443,443,443,2,2013,2015,2019,"t",51,"t",47,47,114,1,1,"inc","y"
"33899","76599355",389.666666666667,281,452,37,2016,2016,2018,"t",39.3333333333333,"f",196,126,173,1,36,"inc","y"
"33900","76601346",136,136,136,2,2016,2016,2019,"t",46,"t",332,332,349,1,1,"inc","y"
"33901","76606309",424.75,9,659,50,2016,2016,2019,"f",33.25,"f",563,43,46.25,4,46,"inc","y"
"33902","76610380",92,92,92,2,2016,2018,2019,"f",47,"f",148,148,343,NA,NA,NA,"n"
"33903","76613089",514.5,443,586,25,2016,2016,2016,"f",32,"f",23,4,154,2,23,"inc","y"
"33904","76625377",634,634,634,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33905","76626328",263,263,263,2,2016,2017,2019,"f",42,"f",404,404,327,1,1,"inc","y"
"33906","76627",481,481,481,2,2010,2016,2016,"t",13,"f",5,5,113,1,1,"inc","y"
"33907","76628403",199,199,199,2,2016,2016,2018,"t",49,"f",58,58,91,1,1,"inc","y"
"33908","76643208",525.5,481,570,25,2016,2018,2018,"f",21.5,"f",88,43,57.5,NA,NA,NA,"n"
"33909","76650217",629,629,629,2,2016,2016,2019,"t",49,"t",647,647,105,1,1,"inc","y"
"33910","7665324",372,94,650,25,2013,2014,2019,"f",25.5,"f",102,8,294.5,2,23,"inc","y"
"33911","766580",136,136,136,2,2011,2015,2016,"t",48,"f",115,115,314,1,1,"inc","y"
"33912","76664098",295,295,295,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33913","76667674",147,147,147,2,2016,2016,2019,"f",46,"f",406,406,359,1,1,"inc","y"
"33914","76669131",603,603,603,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33915","766920",3,3,3,2,2011,2015,2016,"t",42,"f",10,10,276,1,1,"inc","y"
"33916","76699286",481,481,481,2,2016,2016,2018,"f",43,"f",46,46,47,2,0,"same","y"
"33917","7670501",577,577,577,2,2013,2013,2019,"t",43,"f",56,56,263,1,1,"inc","y"
"33918","7671813",613,613,613,2,2013,2015,2019,"t",47,"f",621,621,175,1,1,"inc","y"
"33919","7672728",21,21,21,2,2013,2013,2018,"t",45,"f",319,319,82,1,1,"inc","y"
"33920","76728828",233,233,233,2,2016,2018,2018,"f",1,"f",14,14,113,1,1,"inc","y"
"33921","76729714",570,570,570,2,2016,2017,2017,"t",1,"f",16,16,216,1,1,"inc","y"
"33922","76737749",443,443,443,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"33923","7673856",92,92,92,2,2013,2014,2016,"t",50,"f",54,54,199,1,1,"inc","y"
"33924","76739836",109,109,109,2,2016,2016,2017,"f",48,"f",31,31,3,1,1,"inc","y"
"33925","7675436",3,3,3,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33926","7675569",634,634,634,2,2013,2016,2017,"t",42,"f",17,17,306,1,1,"inc","y"
"33927","7676346",603,603,603,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"33928","76765350",440.5,372,509,25,2016,2016,2019,"t",48,"t",111,87,141,2,23,"inc","y"
"33929","7676839",570,570,570,2,2013,2013,2018,"f",47,"f",112,112,338,1,1,"inc","y"
